12
14
10
11
11
11
11
13
13
10
12
12
11
12
11
12
12
13
12
12
12
12
13
11
11
11
13
12
11
11
14
13
12
12
13
14
14
12
11
10
12
11
9
12
12
9
10
9
11
13
14
12
13
11
13
14
11
12
14
14
14
14
14
14
12
14
13
13
12
13
12
14
11
11
11
11
13
13
13
12
12
12
12
13
14
13
12
13
14
13
13
11
13
13
14
13
12
13
14
13
13
13
15
13
13
14
13
12
12
13
13
13
14
14
14
13
13
14
13
14
13
13
12
13
14
13
13
12
14
14
13
14
14
14
13
12
13
11
13
13
15
12
12
13
12
13
13
13
14
13
13
11
13
13
14
13
13
13
14
12
14
15
15
13
12
13
14
14
14
14
14
14
13
13
14
13
12
13
13
14
13
12
11
13
13
11
13
12
12
13
12
12
13
12
12
14
13
13
12
12
11
13
12
12
13
13
11
11
12
12
13
12
12
12
13
12
11
12
13
13
13
13
12
12
11
11
13
12
12
12
13
12
12
12
12
12
14
13
12
14
13
13
12
13
12
13
13
13
11
12
12
14
14
12
12
13
12
12
14
12
12
12
13
13
14
13
12
13
13
11
13
13
14
13
12
11
12
13
14
13
11
12
12
12
12
13
14
13
13
12
12
13
10
12
12
14
11
12
12
12
13
13
13
13
11
13
13
13
13
12
14
13
13
12
11
12
12
12
13
14
14
12
13
14
13
12
14
13
12
12
11
12
10
12
14
11
13
13
13
11
13
11
12
12
11
12
12
12
12
13
12
12
12
11
10
10
10
12
13
10
10
10
9
10
9
8
9
11
10
12
9
10
9
10
10
11
9
11
11
12
12
12
12
11
11
11
12
11
12
13
13
12
11
11
12
11
11
12
14
14
12
12
12
12
12
13
13
13
13
12
11
13
12
12
11
11
12
12
12
14
12
13
13
13
12
13
13
13
12
13
13
13
13
13
13
12
13
13
13
13
13
12
12
13
11
11
10
13
13
13
13
13
11
12
13
14
13
14
13
13
14
12
12
14
13
11
12
12
13
13
12
13
13
12
11
12
13
13
12
12
12
14
13
14
13
13
14
13
13
12
15
13
14
13
13
14
15
14
12
13
11
13
11
12
13
11
12
12
11
12
12
12
13
13
12
12
12
13
13
12
13
12
12
13
12
14
14
14
13
14
14
11
13
13
12
13
13
14
12
14
13
13
11
12
13
13
13
13
13
12
12
12
13
12
12
11
12
13
13
12
12
13
12
11
13
14
14
12
12
11
12
14
12
13
13
12
12
12
13
13
14
12
13
14
13
10
12
12
10
12
12
10
13
11
12
10
11
12
12
13
13
13
12
13
12
12
13
13
13
12
13
14
10
12
11
12
11
11
12
12
13
13
14
14
12
11
12
14
14
14
13
11
12
13
14
11
12
13
13
13
12
13
12
12
13
12
12
13
11
14
13
13
13
13
12
12
10
12
12
12
13
13
14
13
14
13
13
13
13
13
14
13
12
12
13
12
14
14
11
11
13
13
13
12
13
13
12
13
13
13
11
12
11
12
13
14
12
12
13
13
13
11
12
11
12
13
13
12
10
13
12
13
12
12
13
12
12
12
14
11
12
11
10
11
13
12
11
11
11
13
13
12
12
13
12
13
13
13
12
12
13
13
12
11
11
13
12
12
13
13
12
13
13
12
12
13
13
13
14
13
13
12
13
12
13
12
11
12
12
12
12
13
13
13
14
14
14
13
12
13
12
13
12
14
14
12
14
14
14
14
13
14
14
12
12
13
12
12
14
13
14
13
12
14
14
13
12
13
13
13
12
12
10
13
12
12
13
11
13
12
12
12
13
12
12
12
12
14
14
14
13
14
13
14
14
13
13
13
13
13
13
13
11
12
12
12
12
13
14
13
13
12
14
14
14
12
14
13
14
14
13
13
14
13
13
12
14
14
14
13
14
14
14
14
15
15
13
13
13
13
13
13
12
13
14
12
12
14
14
12
12
13
16
14
13
14
12
13
15
13
13
14
8
13
15
14
12
12
13
14
11
14
12
14
13
13
12
13
13
13
13
12
14
13
11
14
12
12
12
12
14
12
17
13
13
14
14
14
13
13
13
13
12
14
13
14
14
13
13
14
13
13
